text,video,Frame_hate,random_frame,random_ocr_text,combined_text
 See that then,non_hate_video_240,0,non_hate_video_240_frame2040.jpg,100, See that then [SEP] 100
 If you're in benefit,non_hate_video_240,0,non_hate_video_240_frame2100.jpg,A, If you're in benefit [SEP] A
 You're in benefit from me,non_hate_video_240,0,non_hate_video_240_frame2130.jpg,13, You're in benefit from me [SEP] 13
 Go ahead and get that white denial,non_hate_video_240,0,non_hate_video_240_frame2160.jpg,A, Go ahead and get that white denial [SEP] A
 Before you lose it,non_hate_video_240,0,non_hate_video_240_frame2190.jpg,A, Before you lose it [SEP] A
 Fuck out my favorite white,non_hate_video_240,0,non_hate_video_240_frame2250.jpg,SPT, Fuck out my favorite white [SEP] SPT
 Let's go,non_hate_video_240,0,non_hate_video_240_frame2310.jpg,5, Let's go [SEP] 5
 Let's go,non_hate_video_240,0,non_hate_video_240_frame2340.jpg,+, Let's go [SEP] +
 Let's go,non_hate_video_240,0,non_hate_video_240_frame2370.jpg,1, Let's go [SEP] 1
 Let's go,non_hate_video_240,0,non_hate_video_240_frame2400.jpg,7, Let's go [SEP] 7
 Let's go,non_hate_video_240,0,non_hate_video_240_frame2430.jpg,R, Let's go [SEP] R
 Okay so regarding the George and Kensho situation can all the racist white supremacist Irish people,non_hate_video_241,0,non_hate_video_241_frame60.jpg,"CC: okay so regarding the George N kench o situation can all the racist white supremacist Irish people listen up for a second, c uz 1 have something very important to say"," Okay so regarding the George and Kensho situation can all the racist white supremacist Irish people [SEP] CC: okay so regarding the George N kench o situation can all the racist white supremacist Irish people listen up for a second, c uz 1 have something very important to say"
 listen up for a second because I have something very important to say. George did not deserve to,non_hate_video_241,0,non_hate_video_241_frame240.jpg,CC: George. Did not.  Deserve. To Die, listen up for a second because I have something very important to say. George did not deserve to [SEP] CC: George. Did not.  Deserve. To Die
 die. Now if I said this about two to three days ago all you would shout the same old things. He,non_hate_video_241,0,non_hate_video_241_frame420.jpg,"cc: now if I said this about 2-3 days ago, all of you will shout the same old things"," die. Now if I said this about two to three days ago all you would shout the same old things. He [SEP] cc: now if I said this about 2-3 days ago, all of you will shout the same old things"
 slashed that spire manager in the face. No he didn't. He's a 31 time convicted criminal. No no.,non_hate_video_241,0,non_hate_video_241_frame630.jpg,cc: he was a 31 time convicted criminal. . . no NO OOO, slashed that spire manager in the face. No he didn't. He's a 31 time convicted criminal. No no. [SEP] cc: he was a 31 time convicted criminal. . . no NO OOO
 Just because your auntie's cousin's daughter's friend posted a fake paragraph,non_hate_video_241,0,non_hate_video_241_frame660.jpg,cc: just cu z your aunt y' s cousin' s daughter' s friend posted a fake paragraph from the RTE' on Facebook doesn' t make it reliable, Just because your auntie's cousin's daughter's friend posted a fake paragraph [SEP] cc: just cu z your aunt y' s cousin' s daughter' s friend posted a fake paragraph from the RTE' on Facebook doesn' t make it reliable
" from the RTE on Facebook doesn't make it reliable. It doesn't give you, a civilian,",non_hate_video_241,0,non_hate_video_241_frame840.jpg,cc: just cu z your aunt y' s cousin' s daughter' s friend posted a fake paragraph from the RTE' on Facebook doesn' t make it reliable," from the RTE on Facebook doesn't make it reliable. It doesn't give you, a civilian, [SEP] cc: just cu z your aunt y' s cousin' s daughter' s friend posted a fake paragraph from the RTE' on Facebook doesn' t make it reliable"
 the right to determine whether or not somebody deserves to die. No matter how many people,non_hate_video_241,0,non_hate_video_241_frame990.jpg,word, the right to determine whether or not somebody deserves to die. No matter how many people [SEP] word
" he threatened and no matter how many people he injured, the only person who is allowed",non_hate_video_241,0,non_hate_video_241_frame1050.jpg,cc: no matter how many people he threatened and no matter how many people he injured," he threatened and no matter how many people he injured, the only person who is allowed [SEP] cc: no matter how many people he threatened and no matter how many people he injured"
 to decide between the life and death of a so-called criminal is a judge. Not to mention,non_hate_video_241,0,non_hate_video_241_frame1170.jpg,cc: the only person who is allowed to decide between the life and death of a so-  called criminal is a judge., to decide between the life and death of a so-called criminal is a judge. Not to mention [SEP] cc: the only person who is allowed to decide between the life and death of a so-  called criminal is a judge.
" the death penalty doesn't exist in this country. So please, your sake to avoid future embarrassment every single racist word that comes out of",non_hate_video_241,0,non_hate_video_241_frame1380.jpg,"cc: so please for your sake to avoid future embarrassment, every racist word that comes out of your mouth should be backed up by stats and facts"," the death penalty doesn't exist in this country. So please, your sake to avoid future embarrassment every single racist word that comes out of [SEP] cc: so please for your sake to avoid future embarrassment, every racist word that comes out of your mouth should be backed up by stats and facts"
 your mouth should be backed up by stats and facts.,non_hate_video_241,0,non_hate_video_241_frame1470.jpg,"cc: so please for your sake.  to avoid future embarrassment, every racist word that comes out of your mouth should be backed up by stats and facts"," your mouth should be backed up by stats and facts. [SEP] cc: so please for your sake.  to avoid future embarrassment, every racist word that comes out of your mouth should be backed up by stats and facts"
" I mean, not like we're going to listen but at least you'll look less stupid than you",non_hate_video_241,0,non_hate_video_241_frame1590.jpg,"cc: I mean. . . not like we' re gonna listen but atleast you' ll look less stupid than you already are, yen o?"," I mean, not like we're going to listen but at least you'll look less stupid than you [SEP] cc: I mean. . . not like we' re gonna listen but atleast you' ll look less stupid than you already are, yen o?"
 already are.,non_hate_video_241,0,non_hate_video_241_frame1620.jpg,"cc: I mean. . . not like we' re gonna listen but atleast you' ll look less stupid than you already are, yen o?"," already are. [SEP] cc: I mean. . . not like we' re gonna listen but atleast you' ll look less stupid than you already are, yen o?"
 You know.,non_hate_video_241,0,non_hate_video_241_frame1650.jpg,"cc: I mean. . . not like we' re gonna listen but atleast you' ll look less stupid than you already are, yen o?"," You know. [SEP] cc: I mean. . . not like we' re gonna listen but atleast you' ll look less stupid than you already are, yen o?"
" If you're not sure who that guy in the clown makeup is, that's Paul Miller.",non_hate_video_242,0,non_hate_video_242_frame30.jpg,"J Tik Tok Gypsy Crusader BL M and Anti fi really created this man His story is really sad, and this just shows you,  your actions will always affect others 15.2 X e poll ical trigger What he' snow is Just # anti fa# y p@ viral# for you # thinking about will ran- @ Drew"," If you're not sure who that guy in the clown makeup is, that's Paul Miller. [SEP] J Tik Tok Gypsy Crusader BL M and Anti fi really created this man His story is really sad, and this just shows you,  your actions will always affect others 15.2 X e poll ical trigger What he' snow is Just # anti fa# y p@ viral# for you # thinking about will ran- @ Drew"
" I was not expecting to see this guy's face in the news because I actually know him, or",non_hate_video_242,0,non_hate_video_242_frame210.jpg,@ pro tag ge_ 497," I was not expecting to see this guy's face in the news because I actually know him, or [SEP] @ pro tag ge_ 497"
 more so knew him.,non_hate_video_242,0,non_hate_video_242_frame240.jpg,@pbtogge47, more so knew him. [SEP] @pbtogge47
" If you don't know about this, I suggest you go back and watch that video.",non_hate_video_242,0,non_hate_video_242_frame330.jpg,09099e-497," If you don't know about this, I suggest you go back and watch that video. [SEP] 09099e-497"
 But I'm here to tell you why he's a fraud and this is bullshit.,non_hate_video_242,0,non_hate_video_242_frame360.jpg,小Kok, But I'm here to tell you why he's a fraud and this is bullshit. [SEP] 小Kok
" First off, he claims that Antifa attacked him because he went to a protest not choosing",non_hate_video_242,0,non_hate_video_242_frame450.jpg,TACK IN NYC," First off, he claims that Antifa attacked him because he went to a protest not choosing [SEP] TACK IN NYC"
 sides instead of being in the center.,non_hate_video_242,0,non_hate_video_242_frame540.jpg,TACK IN NYC, sides instead of being in the center. [SEP] TACK IN NYC
 And that's not the case at all.,non_hate_video_242,0,non_hate_video_242_frame570.jpg,CKINNYC, And that's not the case at all. [SEP] CKINNYC
" During the first Trump election, he was actually very for Bernie until Hillary got chosen as",non_hate_video_242,0,non_hate_video_242_frame660.jpg,@aprtge47," During the first Trump election, he was actually very for Bernie until Hillary got chosen as [SEP] @aprtge47"
 the Democratic leader.,non_hate_video_242,0,non_hate_video_242_frame690.jpg,@pmgrage47, the Democratic leader. [SEP] @pmgrage47
" But in the middle of that, something changed.",non_hate_video_242,0,non_hate_video_242_frame720.jpg,@ pro age 47," But in the middle of that, something changed. [SEP] @ pro age 47"
 And it wasn't his Antifa attack because that was within the last two years.,non_hate_video_242,0,non_hate_video_242_frame780.jpg,@sproage47, And it wasn't his Antifa attack because that was within the last two years. [SEP] @sproage47
 He's been extremely right wing ever since then.,non_hate_video_242,0,non_hate_video_242_frame870.jpg,@ prong ge 47, He's been extremely right wing ever since then. [SEP] @ prong ge 47
 Starting fights on Facebook and even problems with people in public.,non_hate_video_242,0,non_hate_video_242_frame930.jpg,@ pro nge 47, Starting fights on Facebook and even problems with people in public. [SEP] @ pro nge 47
" Secondly, he says he got attacked.",non_hate_video_242,0,non_hate_video_242_frame990.jpg,@ s ro. 99.97," Secondly, he says he got attacked. [SEP] @ s ro. 99.97"
" He's actually a very, very well trained kickboxer.",non_hate_video_242,0,non_hate_video_242_frame1020.jpg,sprongge47," He's actually a very, very well trained kickboxer. [SEP] sprongge47"
" In fact, at a national and professional level.",non_hate_video_242,0,non_hate_video_242_frame1140.jpg,497," In fact, at a national and professional level. [SEP] 497"
 How do I know this?,non_hate_video_242,0,non_hate_video_242_frame1170.jpg,@ prag ge_ 47, How do I know this? [SEP] @ prag ge_ 47
 Because I'm a kickboxer as well.,non_hate_video_242,0,non_hate_video_242_frame1200.jpg,@ gr on ge_ 47, Because I'm a kickboxer as well. [SEP] @ gr on ge_ 47
" In fact, this is me and him in 2013 getting ready to weigh in for the WKA national tournament.",non_hate_video_242,0,non_hate_video_242_frame1230.jpg,WARRIOR," In fact, this is me and him in 2013 getting ready to weigh in for the WKA national tournament. [SEP] WARRIOR"
 He isn't fighting anymore because his coach Chris Train at Weapons 9 in New Jersey actually kicked him out.,non_hate_video_242,0,non_hate_video_242_frame1410.jpg,@pbtage47, He isn't fighting anymore because his coach Chris Train at Weapons 9 in New Jersey actually kicked him out. [SEP] @pbtage47
" Lastly, there's this twitter post that shows him right after he beat up protesters bragging about it.",non_hate_video_242,0,non_hate_video_242_frame1530.jpg,"New York Year Zero @ new york year zero oh so this is the @ Jill_ J org ense i other journal i was the"" vict i his bag and v then cried to random prot immediately 14. BK vio"," Lastly, there's this twitter post that shows him right after he beat up protesters bragging about it. [SEP] New York Year Zero @ new york year zero oh so this is the @ Jill_ J org ense i other journal i was the"" vict i his bag and v then cried to random prot immediately 14. BK vio"
 Directly before going to the cops and claiming that he was the victim.,non_hate_video_242,0,non_hate_video_242_frame1710.jpg,"New York Year Zero @ new york year oh so this is the s @ Jill_ J or gene other journals was the"" V his bag and then cried t random pre immediate l @ pro ag ge- 47"," Directly before going to the cops and claiming that he was the victim. [SEP] New York Year Zero @ new york year oh so this is the s @ Jill_ J or gene other journals was the"" V his bag and then cried t random pre immediate l @ pro ag ge- 47"
 I can't believe people are making excuses for him.,non_hate_video_242,0,non_hate_video_242_frame1740.jpg,@prossge47, I can't believe people are making excuses for him. [SEP] @prossge47
" If you're not sure who that guy in the clown makeup is, that's Paul Miller.",non_hate_video_242,0,non_hate_video_242_frame2010.jpg,TikTok @mvjwarrior," If you're not sure who that guy in the clown makeup is, that's Paul Miller. [SEP] TikTok @mvjwarrior"
" Okay, if you're not sure of the backstory, please go back and check this guy's profile.",non_hate_video_242,0,non_hate_video_242_frame2100.jpg,WARRIOR Tik Tok @ my豆腐 rior," Okay, if you're not sure of the backstory, please go back and check this guy's profile. [SEP] WARRIOR Tik Tok @ my豆腐 rior"
" He's talking about this gypsy crusader here, this guy Paul Miller.",non_hate_video_242,0,non_hate_video_242_frame2160.jpg,WARRIOR Tik Tok @ mv j var ri or," He's talking about this gypsy crusader here, this guy Paul Miller. [SEP] WARRIOR Tik Tok @ mv j var ri or"
" Now, as you can see, he's sitting here next to my son.",non_hate_video_242,0,non_hate_video_242_frame2370.jpg,WARRIOR Tik Tok @ mv j var ri or," Now, as you can see, he's sitting here next to my son. [SEP] WARRIOR Tik Tok @ mv j var ri or"
 We know this guy because he was an established Muay Thai fighter and kickboxer.,non_hate_video_242,0,non_hate_video_242_frame2490.jpg,WARRIOR TikTok @mylwarrior, We know this guy because he was an established Muay Thai fighter and kickboxer. [SEP] WARRIOR TikTok @mylwarrior
 His instructor being a very well-known Asian American instructor.,non_hate_video_242,0,non_hate_video_242_frame2700.jpg,WARRIOR Tik Tok @ mily warrior, His instructor being a very well-known Asian American instructor. [SEP] WARRIOR Tik Tok @ mily warrior
 Hearing about this guy being very well-known as a racist and this gypsy crusader who stands against Black Lives Matter and people who look like me.,non_hate_video_242,0,non_hate_video_242_frame3060.jpg,d Tik Tok @ myl varr i or, Hearing about this guy being very well-known as a racist and this gypsy crusader who stands against Black Lives Matter and people who look like me. [SEP] d Tik Tok @ myl varr i or
 And then knowing all that we've done for this young man makes me happy to know that his instructor kicked him out of the gym,non_hate_video_242,0,non_hate_video_242_frame3270.jpg,d Tik Tok @ mv j warrior, And then knowing all that we've done for this young man makes me happy to know that his instructor kicked him out of the gym [SEP] d Tik Tok @ mv j warrior
" not once, not twice, but three times.",non_hate_video_242,0,non_hate_video_242_frame3360.jpg,d Tik Tok @ mv j warrior," not once, not twice, but three times. [SEP] d Tik Tok @ mv j warrior"
 And it makes me sick to hear and see,non_hate_video_242,0,non_hate_video_242_frame3450.jpg,d Tik Tok @ mv j war r or, And it makes me sick to hear and see [SEP] d Tik Tok @ mv j war r or
 so many people standing up for this dude.,non_hate_video_242,0,non_hate_video_242_frame3510.jpg,d Tik Tok @ my livra rior, so many people standing up for this dude. [SEP] d Tik Tok @ my livra rior
 An old Archie lay asleep in his northern home one night.,non_hate_video_243,0,non_hate_video_243_frame390.jpg,am thinking of my PICKANNI DAYS, An old Archie lay asleep in his northern home one night. [SEP] am thinking of my PICKANNI DAYS
 He was dreaming of the sunny south where he first saw the light.,non_hate_video_243,0,non_hate_video_243_frame630.jpg,am thinking of my PICKANNI DAYS, He was dreaming of the sunny south where he first saw the light. [SEP] am thinking of my PICKANNI DAYS
 You could tell he was as happy,non_hate_video_243,0,non_hate_video_243_frame720.jpg,am thinking of my PICKANNI DAYS, You could tell he was as happy [SEP] am thinking of my PICKANNI DAYS
 As a bird up in a tree,non_hate_video_243,0,non_hate_video_243_frame780.jpg,am thinking of my PICKANNI DAYS, As a bird up in a tree [SEP] am thinking of my PICKANNI DAYS
 By the smile so bright upon his face,non_hate_video_243,0,non_hate_video_243_frame960.jpg,am thinking of my PICKANNI DAYS, By the smile so bright upon his face [SEP] am thinking of my PICKANNI DAYS
 That you could plainly see,non_hate_video_243,0,non_hate_video_243_frame1020.jpg,am thinking of my PICKANNI DAYS, That you could plainly see [SEP] am thinking of my PICKANNI DAYS
 But when this dark he did awake,non_hate_video_243,0,non_hate_video_243_frame1140.jpg,am thinking of my PICKANNI DAYS, But when this dark he did awake [SEP] am thinking of my PICKANNI DAYS
 And saw it was all a dream,non_hate_video_243,0,non_hate_video_243_frame1230.jpg,am thinking of my PICKANNI DAYS, And saw it was all a dream [SEP] am thinking of my PICKANNI DAYS
 He called his little children to his side.,non_hate_video_243,0,non_hate_video_243_frame1380.jpg,am thinking of my PICKANNI DAYS, He called his little children to his side. [SEP] am thinking of my PICKANNI DAYS
